file_path,file_name,file_size,sha256,first_50_bytes_hex,detected_type,signature_match
F:\Users\win10secu3\Documents\File\File001,File001,10768,7a6f4e0442b3b4f6f936c00e7fd813d0fda011f10496481d94805003cf4f330b,4D5A90000300000004000000FFFF0000B8000000000000004000000000000000000000000000000000000000000000000000,EXE/DLL (PE),pe_mz
F:\Users\win10secu3\Documents\File\File002,File002,556,ed5de336ddc9ff34554219b5c125971399bbbbb71db8a465aa7d17bb8944eb9d,EFBBBF3C230A2E53594E4F505349530A09496E7374616C6C73205A6F6F6D0A2E4445534352495054494F4E0A095468697320,UNKNOWN,
F:\Users\win10secu3\Documents\File\File003,File003,1855,58d04b05a781cbfe76a36ce7a5e275b65972dacd5384b990217d271d090e8e0b,436F7079726967687420286329205B796561725D205B66756C6C6E616D655D0D0A0D0A54686520556E6976657273616C2050,UNKNOWN,
F:\Users\win10secu3\Documents\File\File004,File004,149,621a179e360dde879b74b9be144b8ab6e630e58ea992971f3bca9146c9635c20,406563686F206F66660D0A736574202F61206C696E653D2572616E646F6D252025252035202B20310D0A666F72202F662022,UNKNOWN,
F:\Users\win10secu3\Documents\File\File005,File005,2560,be03d7f716ccb1120fabf644f12d9bea11e0eeeb8b2c64686b842869cd4c50f0,4D5A90000300000004000000FFFF0000B8000000000000004000000000000000000000000000000000000000000000000000,EXE/DLL (PE),pe_mz
F:\Users\win10secu3\Documents\File\File006,File006,4319474,fe5d03498443b9d9b248d83499f26e7c177ca6e41c4394ff010f77aa85344a91,504B03040A000000000000002100FFFFFFFF1102000011020000100000005B74726173685D2F303030302E646174FFFFFFFF,ZIP,zip_pk0304
F:\Users\win10secu3\Documents\File\File007,File007,1013332,593e2bfb37d712aa42b97ca849d23107456dcc69dc61408978c4ae4c5a9806e8,504B030414000600080000002100D4A2463FD9010000EC0900001300D3015B436F6E74656E745F54797065735D2E786D6C20,ZIP,zip_pk0304
F:\Users\win10secu3\Documents\File\File008,File008,1617304,1e8804a55aa1931e0382776bad307c5b7401daed687b87bf2dc2ca4a4cd075f5,89504E470D0A1A0A0000000D4C454E5A00000388000004EC0806000000C272AC0C0001000049444154789CECFD799C6DD975,PNG,png
F:\Users\win10secu3\Documents\File\File009,File009,1726586,caa4f0870e1edf0e723db15963b182576d841a4df2202ea7e36a0c19a4a3853f,89504E470D0A1A0A0000000D4948445200000388000004EC0806000000C272AC0C0001000049444154789CECFD5993243992,PNG,png
F:\Users\win10secu3\Documents\File\File010,File010,4155280,3b7abb872967e1db077436f9888bb0039ad4cc0ef0ac066a638a57d4bd26c775,504B0304140006000800000021003CF321F4570200009F1600001300C0015B436F6E74656E745F54797065735D2E786D6C20,ZIP,zip_pk0304
F:\Users\win10secu3\Documents\File\File011,File011,12996644,7d0d7911b0d2f8edd31039124f32e2565cd65705d491344e7e51282da201de88,504B03040A000000000000002100FFFFFFFF0F0200000F020000100000005B74726173685D2F303030302E646174FFFFFFFF,ZIP,zip_pk0304
F:\Users\win10secu3\Documents\File\File012,File012,28659,071345a2709641e09bd87d46c65dd868e1000e1429f36051df2c9b479a9e8fd5,504B03041400060008000000210004E86306F70100009B0A0000130008025B436F6E74656E745F54797065735D2E786D6C20,ZIP,zip_pk0304
F:\Users\win10secu3\Documents\File\File013,File013,814,ad4a58c7b13e3bf2504d6e9a4f67c03bbdc3cc09a338c3b7fdc1e890e1c80e93,EFBBBF3C230A2E53594E4F505349530A095072696E747320746865204D443520636865636B73756D206F6620612066696C65,UNKNOWN,
F:\Users\win10secu3\Documents\File\File014,File014,3050393,233c2b822e1930e61de96b91aa6051c327301c1f46a0887f43cc21534fd44de1,504B030414000600080000002100E4A7B06FEB010000350D0000130008025B436F6E74656E745F54797065735D2E786D6C20,ZIP,zip_pk0304
F:\Users\win10secu3\Documents\File\File015,File015,164,324d140227ff55095c890442e288bd78259fb18008caac0bf611dfccad2d2bc2,406563686F206F66660D0A736574202F6120636F756E743D2572616E646F6D25202525203230202B20310D0A6563686F2047,UNKNOWN,
F:\Users\win10secu3\Documents\File\File016,File016,87,a71945c90d5a1dd9b21256ad2f71d6b426aa5a51bcdc1692b128e6316771c890,406563686F206F66660D0A736574202F61206865783D2572616E646F6D25202525203235350D0A736574202F612068657832,UNKNOWN,
F:\Users\win10secu3\Documents\File\File017,File017,4810789,6c2ddef8af98d34537d0b8cdb4251c2d6a55b09875305c82b39bdac20dea70ef,504B03040A000000000000002100FFFFFFFF0D0200000D020000100000005B74726173685D2F303030302E646174FFFFFFFF,ZIP,zip_pk0304
F:\Users\win10secu3\Documents\File\File018,File018,407134,304f551a0c08e27c12b749fcc8f213b97ba87c3f09d0669f6655e1a5400c933f,255044462D312E350A25F6E4FCDF0A312030206F626A0A3C3C0A2F54797065202F436174616C6F670A2F5061676573203220,PDF,pdf
F:\Users\win10secu3\Documents\File\File019,File019,1651234,2517ee94d08b1eb42f5599f45066d450c26782e1c6ffc0fc0225d89c62d2e2bf,89504E470D0A1A0A0000000D4948445200000388000004EC0806000000C272AC0C0001000049444154789CECFD79B025D779,PNG,png
F:\Users\win10secu3\Documents\File\File020,File020,38102,9fd1640e94b12e51aa238c41e6306f9e0619f672f969ec4b2cb347732744188a,4100740074007200690062007500740069006F006E00200034002E003000200049006E007400650072006E00610074006900,UNKNOWN,
F:\Users\win10secu3\Documents\File\File021,File021,35182,13fb48a6c31a72e0e2b69650b1cebe8954f7b73449848492dcfd22b25bd91afa,2020202020202020202020202020202020202020474E552041464645524F2047454E4552414C205055424C4943204C494345,UNKNOWN,
F:\Users\win10secu3\Documents\File\File022,File022,185443,5ba8b8c4481d78f5b39daffb796ff663aa50b8338edc61b0a6ee028ad0a1b2eb,255044462D312E370A25F6E4FCDF0A312030206F626A0A3C3C0A2F50616765732032203020520A2F54797065202F43617461,PDF,pdf
F:\Users\win10secu3\Documents\File\File023,File023,686849,172ceeeacd20f57c054f26ba9ba83d9ea971fcb3cca9a343135371cddcd77197,49443300010100000008001000FFFF0800000100000000000040000000000000000000000000000000000000000000000000,MP3,mp3_id3
F:\Users\win10secu3\Documents\File\File024,File024,3072,7dc700da62ae9e18138d220ea344c5c104b8c4a32dc2af96076121a799185dc4,4D5A90000300000004000000FFFF0000B8000000000000004000000000000000000000000000000000000000000000000000,EXE/DLL (PE),pe_mz
F:\Users\win10secu3\Documents\File\File025,File025,23832,3df63fb05c080d1652305e4aa50bbcfba703b71f4f5b55b29762fdbb8eecf82b,4D5A90000300000004000000FFFF0000B8000000000000004000000000000000000000000000000000000000000000000000,EXE/DLL (PE),pe_mz
F:\Users\win10secu3\Documents\File\File026,File026,35821,81cbae84a29ce7e770bf2bc7b178e50bda0ce8de6067aba661b0bc7b05b562f8,2020202020202020202020202020202020202020474E552047454E4552414C205055424C4943204C4943454E53450D0A2020,UNKNOWN,
F:\Users\win10secu3\Documents\File\File027,File027,3584,a82e984256abd016dfef2e0dd554bf7d36c3edffdcc516580df4d0527da63cf8,4D5A90000300000004000000FFFF0000B8000000000000004000000000000000000000000000000000000000000000000000,EXE/DLL (PE),pe_mz
F:\Users\win10secu3\Documents\File\File028,File028,109,0a7cc99c58d394b983cd6f0084acc9fe71b7cc6bcfc91c543bb8dc1a5174b63b,406563686F206F66660D0A736574202F6120646965313D2572616E646F6D252025252036202B20310D0A736574202F612064,UNKNOWN,
F:\Users\win10secu3\Documents\File\File029,File029,273,f2d66c27e46fd953e90929cfa21390964036b8c913d99acacc4295f8daa049de,406563686F206F66660D0A666F72202F662022746F6B656E733D312D342064656C696D733D2F20222025256120696E202822,UNKNOWN,
F:\Users\win10secu3\Documents\File\File030,File030,5379567,570481ebf63d977e87206c3810f9ffd4d9357b37aae5767d86a061fc0135d767,504B03040A000000000000002100FFFFFFFF6402000064020000100000005B74726173685D2F303030302E646174FFFFFFFF,ZIP,zip_pk0304
F:\Users\win10secu3\Documents\File\File031,File031,59159,81082c4fcc0ec554191ffe3443dacf4d442337264060ee97d019c3c84c6e099c,504B0304140006000800000021009884F0A8EB010000220A00001300CA015B436F6E74656E745F54797065735D2E786D6C20,ZIP,zip_pk0304
F:\Users\win10secu3\Documents\File\File032,File032,176259,89329961c24be7ab46447b5a0da0a3787e37f2d7d00c98aa3673c77c973e02a4,504B030414000600080000002100E679A397BA0100007D0D0000130008025B436F6E74656E745F54797065735D2E786D6C20,ZIP,zip_pk0304
F:\Users\win10secu3\Documents\File\File033,File033,31332,52a382ff0005e95597de5539d5b9ab1208e5e943d19bb6a14537fec2d2a3d64d,4344303014000600080000002100AAF758A47901000014060000130008025B436F6E74656E745F54797065735D2E786D6C20,UNKNOWN,
F:\Users\win10secu3\Documents\File\File034,File034,77,be063e3c106e6ecbcd6366742cfbacd3c6fdd5596665d2679de8cbfa5960d26f,406563686F206F66660D0A736574202F61206E756D3D2572616E646F6D252025252031303030300D0A6563686F20596F7572,UNKNOWN,
F:\Users\win10secu3\Documents\File\File035,File035,3097388,155f0ed931821473758ba6f804d113c50afe262eb1c4c182e3a0f1a7a09970ec,504B030414000000080000002100610DD4924202000075140000130000005B436F6E74656E745F54797065735D2E786D6CCC,ZIP,zip_pk0304
F:\Users\win10secu3\Documents\File\File036,File036,1417519,fc691fa2e54dafccb9744fe0249f946a87b4e69f2a49ace3c9cce22dd737b82e,89504E470D0A1A0A0000000D4948445200000388000004EC0806000000C272AC0C0001000049444154789CECFD69B0655976,PNG,png
F:\Users\win10secu3\Documents\File\File037,File037,266343,7321f38d919d4fb46030f5692d2aaa8d74caee26fbbdf7e4b06ea71b68ed27fd,504B03040A000000000000002100FFFFFFFF3502000035020000100000005B74726173685D2F303030302E646174FFFFFFFF,ZIP,zip_pk0304
F:\Users\win10secu3\Documents\File\File038,File038,5125758,131694dfcd8c271b37e54ca9e5c1abbb9ac88526e15cbb9356084667282d36eb,43443030312E360A25F6E4FCDF0A312030206F626A0A3C3C0A2F4D657461646174612032203020520A2F4C616E672028656E,UNKNOWN,
F:\Users\win10secu3\Documents\File\File039,File039,608,abbc52db824b9a134dfd0ef0c646a8e2382a05e7af9a9f5865b77cc704844495,EFBBBF3C230A2E53594E4F505349530A09496E7374616C6C7320446973636F72640A2E4445534352495054494F4E0A095468,UNKNOWN,
F:\Users\win10secu3\Documents\File\File040,File040,168,0eefccda4460faab2f6a2243598f74a58c93c2ff01a60e4c7b87ff2ff048677e,406563686F206F66660D0A73657420696E7075743D68656C6C6F0D0A7365742072657665727365643D0D0A666F72202F6C20,UNKNOWN,
F:\Users\win10secu3\Documents\File\File041,File041,1640375,d2c03ebbcb573163994d6eb247209a6cd9ffd5141b14511e4766a31b303c0b65,89504E470D0A1A0A0000000D4948445200000388000004EC0806000000C272AC0C0001000049444154789CECFDE992244B92,PNG,png
F:\Users\win10secu3\Documents\File\File042,File042,11280,8b9d7b249fd8b32d14465b6d038060da3545114bcf0041ada1f7205b81d6887d,4D5A90000300000004000000FFFF0000B8000000000000004000000000000000000000000000000000000000000000000000,EXE/DLL (PE),pe_mz
F:\Users\win10secu3\Documents\File\File043,File043,106799,13e84bab911c370a9c80081d6a711f6f334296996cac27348aaad72aa59dc5b7,504B03041400020008004A247659FB70553B11530000494E030011001100776F72642F646F63756D656E742E786D6C55540D,ZIP,zip_pk0304
F:\Users\win10secu3\Documents\File\File044,File044,229,d6a99d5fa30152aa09b95e8198641cc9ee95c27051ceb5031b22bacb674a7073,406563686F206F66660D0A7365746C6F63616C20656E61626C6564656C61796564657870616E73696F6E0D0A73657420776F,UNKNOWN,
F:\Users\win10secu3\Documents\File\File045,File045,137878,e3a4563c0f11178ce2eb4623899a43c9221b68e6e0b8ecaeebca23c4277d9496,FFD8FFE100104A46494600010100000100010000FFDB004300080606070605080707070909080A0C140D0C0B0B0C1912130F,JPEG,jpg
F:\Users\win10secu3\Documents\File\File046,File046,80947,2300646f4daccc0773f9cdc078f603814c2025828cb978137e3b38fb1a2a64a3,4D5A00010100000008001000FFFF080000010000000000004000000000000000000000000000000000000000000000000000,EXE/DLL (PE),pe_mz
F:\Users\win10secu3\Documents\File\File047,File047,1082258,6a34ddbbc2a43d2c911fbf7b59824c4b7860448f7c1435e520b562af33614d50,4D5A90000300000004000000FFFF0000B8000000000000004000000000000000000000000000000000000000000000000000,EXE/DLL (PE),pe_mz
F:\Users\win10secu3\Documents\File\File048,File048,831,5ac465d7d37bad28b424c139e142cea865d163495182eecdebf02ea91705d0a9,EFBBBF3C230A2E53594E4F505349530A095072696E74732074686520534841312068617368206F6620612066696C650A2E44,UNKNOWN,
F:\Users\win10secu3\Documents\File\File049,File049,1804,9f85d5be7ccd66b89e730bb720e157bac05d165d38cb41c343eb21421c10e359,EFBBBF3C230A2E53594E4F505349530A09496E7374616C6C7320626173696320617070730A2E4445534352495054494F4E0A,UNKNOWN,
F:\Users\win10secu3\Documents\File\File050,File050,86,0bfdd7cb1d0cb8697316b798e83792d11634273aa4471e31409fe86c15e70104,406563686F206F66660D0A736574202F6120636F6C6F723D2572616E646F6D252025252031360D0A636F6C6F722025636F6C,UNKNOWN,
F:\Users\win10secu3\Documents\File\File051,File051,716249,bb09f3b4e07672d3ac19638db0979ec4c5442492af49b14006c60c55a97f7d04,4D5A90000300000004000000FFFF0000B8000000000000004000000000000000000000000000000000000000000000000000,EXE/DLL (PE),pe_mz
F:\Users\win10secu3\Documents\File\File052,File052,146273,2853b3fa183165c4ec4fe29a88c722c5573c60c40ac92581fa2ee53f6af22a8c,FFD8FFE000104A46494600010100000100010000FFDB004300080606070605080707070909080A0C140D0C0B0B0C1912130F,JPEG,jpg
F:\Users\win10secu3\Documents\File\File053,File053,173909,cbc1858fa38513e9d63f90483cccc15745a5bfa58642b9fe8f60374f7d684308,FFD8FFE000104A46494600010100000100010000FFDB004300080606070605080707070909080A0C140D0C0B0B0C1912130F,JPEG,jpg
F:\Users\win10secu3\Documents\File\File054,File054,628,b2234d575d7257d1280199c630c2a9bc15d637dd04e040cff0d42dd8001f9531,EFBBBF3C230A2E53594E4F505349530A09496E7374616C6C732047697420666F722057696E646F77730A2E44455343524950,UNKNOWN,
F:\Users\win10secu3\Documents\File\File055,File055,844097,044dabbdcc1d8d6dcac29643daf6a30de44ba64d551361019d0ac29f3d09c551,4344303014000600080000002100A990C0AD7B030000D3100000140000007070742F70726573656E746174696F6E2E786D6C,UNKNOWN,
F:\Users\win10secu3\Documents\File\File056,File056,340390,eebca9f734909c752bd248639b0b387908cb6df0182ea97346857fc88affb08a,504B03040A000000000000002100FFFFFFFFF3010000F3010000100000005B74726173685D2F303030302E646174FFFFFFFF,ZIP,zip_pk0304
F:\Users\win10secu3\Documents\File\File057,File057,691,9c81453c7de7f7b959263051a8107ddafaad8a53fad4125c6a72541eb06a06bb,EFBBBF3C230A2E53594E4F505349530A09456E61626C65732074686520676F64206D6F64650A2E4445534352495054494F4E,UNKNOWN,
F:\Users\win10secu3\Documents\File\File058,File058,23112,0b37ab6ce65c46852c4201e7756c243a8a019ceba7b62558b2666a7eb24afb17,2000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000,UNKNOWN,
F:\Users\win10secu3\Documents\File\File059,File059,1720207,5220da04b5ef146ca0230533d56c2085c170d9557c7333faad22f3bc766fb2b0,89504E470D0A1A0A0000000D4948445200000388000004EC0806000000C272AC0C0001000049444154789CECFDE9B36D4976,PNG,png
F:\Users\win10secu3\Documents\File\File060,File060,3072,35c1692f61a508740541e3ce33ebd664db88b7d78bbd99994b9082c42b99efdd,4D5A90000300000004000000FFFF0000B8000000000000004000000000000000000000000000000000000000000000000000,EXE/DLL (PE),pe_mz
F:\Users\win10secu3\Documents\File\File061,File061,106,d3dd96a21af17539c75ef957bd5a90b745c590af2667c282b160bdb2f0732067,406563686F206F66660D0A736574202F612064656C61793D2572616E646F6D252025252035202B20310D0A74696D656F7574,UNKNOWN,
F:\Users\win10secu3\Documents\File\File062,File062,11272,145cca35fc844f511e8af7756374d27125a440b088410ade80c15527fb39e224,4D5A90000300000004000000FFFF0000B8000000000000004000000000000000000000000000000000000000000000000000,EXE/DLL (PE),pe_mz
F:\Users\win10secu3\Documents\File\File063,File063,1962050,f1330cf05c37e77a9b29e7078d564282ca9c897ceebf50fa1e2078d21e48cffd,494433312E340D258084888C9094989CA0A4A8ACB0B4B8BCC0C4C8CCD0D4D8DCE0E4E8ECF0F4F8FC0D0D312030206F626A0D,MP3,mp3_id3
F:\Users\win10secu3\Documents\File\File064,File064,2138,06b41becd146579b61b1ff06b083406ec810d047b89adef3eaa0e50a3d6ade33,5B4C6F63616C697A656446696C654E616D65735D0D0A62696F6368656D5F6D65642D32332D322D3134332D332E7064663D40,UNKNOWN,
F:\Users\win10secu3\Documents\File\File065,File065,756,ae1723cc3fb17ca87d6be46de09162dcb52f4b5291c58a095e12cbe3bb5e2414,495343204C6963656E73650D0A0D0A436F7079726967687420286329205B796561725D205B66756C6C6E616D655D0D0A0D0A,UNKNOWN,
F:\Users\win10secu3\Documents\File\File066,File066,3259060,dacc4061e08088885f6338bdee771df124755e4b59c8abdd6bf96b9b81ddf538,255044462D312E370A25E2E3CFD30A362030206F626A0A3C3C2F46696C7465722F466C6174654465636F64652F4C656E6774,PDF,pdf
F:\Users\win10secu3\Documents\File\File067,File067,366608,78d9ccc3aea19b6656afb4cb7a7afddf0eb3fa2ee3c348a628b3beeacd0e98a2,4D5A93000300000020000000FFFF070000016540000000004000000001000000000000000000000000000000000000000000,EXE/DLL (PE),pe_mz
F:\Users\win10secu3\Documents\File\File068,File068,1485481,e9099b712728530d628b1198561e6c2cac999f54e07a0a3923b9ad6f2d36004b,89504E470D0A1A0A0000000D4948445200000388000004EC0806000000C272AC0C0001000049444154789CECFD59AF244B92,PNG,png
F:\Users\win10secu3\Documents\File\File069,File069,170993,4597944501acf1ef4475162997e25e581a6f5d7d760f85826e6960ef5a49d1fe,89504E470D0A1A0AE000104A46494600010100000100010000FFDB004300080606070605080707070909080A0C140D0C0B0B,PNG,png
F:\Users\win10secu3\Documents\File\File070,File070,1645439,c4cc527b4b4c5cab414a2ca920a3596df19ed8f5808509672b6b25b7feeca047,89504E470D0A1A0A0000000D4948445200000388000004EC0806000000C272AC0C0001000049444154789CECFD49B3654B76,PNG,png
F:\Users\win10secu3\Documents\File\File071,File071,11792,f650b7d8b20d0dc12ecdd0f683c3a1252d4fa0d9941378541738f38614af3c67,4D5A90000300000004000000FFFF0000B8000000000000004000000000000000000000000000000000000000000000000000,EXE/DLL (PE),pe_mz
F:\Users\win10secu3\Documents\File\File072,File072,1655833,cfe80c6d2e2233791b84e68c40dbba5be93805c5f8ad829cf525b9dfd67c25a8,89504E470D0A1A0A0000000D4948445200000388000004EC0806000000C272AC0C0001000049444154789CECFD699725C971,PNG,png
F:\Users\win10secu3\Documents\File\File073,File073,157801,bd678df29699f8c9af45ec4bf10f8b7a197bb0d07850fa5c64fd013910bc5e5c,FFD8FFE000104A46494600010100000100010000FFDB004300080606070605080707070909080A0C140D0C0B0B0C1912130F,JPEG,jpg
F:\Users\win10secu3\Documents\File\File074,File074,7213107,1a8bd54fb55f42a50ab36aae0ec2e366a7e16f2169086aa448d062be79b1ab1a,504B03040A000000000000002100FFFFFFFF2D0200002D020000100000005B74726173685D2F303030302E646174FFFFFFFF,ZIP,zip_pk0304
F:\Users\win10secu3\Documents\File\File075,File075,341331,44703ef6d22f6859c137eb844f3939d0e7aa21fb7f6bed16861758bb9e5229c5,4D5A90000300000004000000FFFF0000B8000000000000004000000000000000000000000000000000000000000000000000,EXE/DLL (PE),pe_mz
F:\Users\win10secu3\Documents\File\File076,File076,115731,f7bd687eddd64d561b50372ddaef38b90ae58a358099a06dbf33a894856b9760,504B0304140008080800AB0B765900000000000000000000000010000000776F72642F686561646572312E786D6CCD96DB8E,ZIP,zip_pk0304
F:\Users\win10secu3\Documents\File\File077,File077,603,611d489613cbef351d56d9e5b5e51e44d95376d60b70cee8c1bf4fd9a3d128e0,EFBBBF3C230A2E53594E4F505349530A09496E7374616C6C73204368726F6D650A2E4445534352495054494F4E0A09546869,UNKNOWN,
F:\Users\win10secu3\Documents\File\File078,File078,160610,18bda15f6aed8448f4d714569c4ca343ad8e7dc0ebdd7016fe4ecf8ba51b2c2d,FFD8FFE000104A46494600010100000100010000FFDB004300080606070605080707070909080A0C140D0C0B0B0C1912130F,JPEG,jpg
F:\Users\win10secu3\Documents\File\File079,File079,339655,96cb4aaffd42b83c1f3325208d88d1d37bdc985d1e09bf3a01c42c3f4ce0a943,FFFB90000300000004000000FFFF0000B8000000000000004000000000000000000000000000000000000000000000000000,UNKNOWN,
F:\Users\win10secu3\Documents\File\File080,File080,11792,4879d504f9bfb07bea63f737a7d075d02bd3ec8fdbec4acbcf13c22e2bece3b8,4D5A90000300000004000000FFFF0000B8000000000000004000000000000000000000000000000000000000000000000000,EXE/DLL (PE),pe_mz
F:\Users\win10secu3\Documents\File\File081,File081,3072,9a253a8e0737cd0f157afcdcccc509e8da3e15aa072c5d1aeb3921aa9364216b,4D5A90000300000004000000FFFF0000B8000000000000004000000000000000000000000000000000000000000000000000,EXE/DLL (PE),pe_mz
F:\Users\win10secu3\Documents\File\File082,File082,147,a8e59a9df5508fc37a2bbbd42cb25427b0916d474b012ba2bf826190145594cb,406563686F206F66660D0A7365742070617468733D433A5C57696E646F77735C20433A5C55736572735C20433A5C50726F67,UNKNOWN,
F:\Users\win10secu3\Documents\File\File083,File083,124,07c2b8430a74a8ac1622b5223d7b11b1cdfbc24db0e0b34ef72697c35799a91f,406563686F206F66660D0A736574202F61206E756D3D2572616E646F6D25202525203236202B2036350D0A666F72202F6620,UNKNOWN,
F:\Users\win10secu3\Documents\File\File084,File084,417316,8d274a84770ef915b9a2470fa11e0127ca78cff6717552b57a8a155aa3381533,255044462D312E330A25E2E3CFD30A312030206F626A0A3C3C0A2F54797065202F50616765730A2F436F756E742033330A2F,PDF,pdf
F:\Users\win10secu3\Documents\File\File085,File085,406205,ef72773db6a85f9958aa9902903f0e901526100d826007770c095467ed72e9e3,504B030414000600080000002100B5CF3E7B02010000BB0200000B00ED015F72656C732F2E72656C7320A2E90128A0000200,ZIP,zip_pk0304
F:\Users\win10secu3\Documents\File\File086,File086,677,5c2ca1f15d4e9c3964785018c1f0a0309b2c64279c1b93cf3116fb71b60b9a0d,425344205A65726F20436C61757365204C6963656E73650D0A0D0A436F7079726967687420286329205B796561725D205B66,UNKNOWN,
F:\Users\win10secu3\Documents\File\File087,File087,288249,0b56a46148fe47c91eb72148db0d6948ba562aea7431e4b71eb5cd855ac0f1a3,504B0304140006000800000021008FBFF13623040000C54E0000130008025B436F6E74656E745F54797065735D2E786D6C20,ZIP,zip_pk0304
F:\Users\win10secu3\Documents\File\File088,File088,100,5cdf52caf1a723074afda063ada5d669fa3035e4122618a1379530863b6ff471,406563686F206F66660D0A666F72202F6C2025256920696E2028312C312C33322920646F20280D0A20202020736574202F61,UNKNOWN,
F:\Users\win10secu3\Documents\File\File089,File089,180248,34452eded8f8e27c105408e04149ed8de01b80fb4f05e8683ba24e831554734c,FFD8FFE000104A46494600010100000100010000FFDB004300080606070605080707070909080A0C140D0C0B0B0C1912130F,JPEG,jpg
F:\Users\win10secu3\Documents\File\File090,File090,169745,bd72109e3820a742b32a683a315f5bc0512250da6dcb4c46744af3e85f22da12,FFD8FFE000104A46494600010100000100010000FFDB004300080606070605080707070909080A0C140D0C0B0B0C1912130F,JPEG,jpg
F:\Users\win10secu3\Documents\File\File091,File091,494,22711f384d3443a30000d7829ff71f09745995c935bfd2e5f730884a4aa557a9,202020202020202020202020444F205748415420544845204655434B20594F552057414E5420544F205055424C4943204C49,UNKNOWN,
F:\Users\win10secu3\Documents\File\File092,File092,412847,4cd742b67eab294606c6f7813618af6d5824c2fefdc7469941a7f4394d8c3d12,4D5A90000300000004000000FFFF0000B8000000000000004000000000000000000000000000000000000000000000000000,EXE/DLL (PE),pe_mz
F:\Users\win10secu3\Documents\File\File093,File093,3038333,a3c1db4b5a48165f66b1c52610c8c3c4232417756cf6f638a273020cd7eb8707,504B0304140006000800000021009D7C732AE3010000B50C0000130008025B436F6E74656E745F54797065735D2E786D6C20,ZIP,zip_pk0304
F:\Users\win10secu3\Documents\File\File094,File094,62950,c5f3ac4a574e2bc4485f118c2861d93f6bdc8668cd28bb307fbd685fc98a26ed,504B03041400060008000000210081717D3CF8010000BA0C00001300CD015B436F6E74656E745F54797065735D2E786D6C20,ZIP,zip_pk0304
F:\Users\win10secu3\Documents\File\File095,File095,259805,bc00e73aa9064d4acca54d5b4d69bf2e7182f31169fd8ad0a214ed6b306a7b0c,4D5A90000300000004000000FFFF0000B8000000000000004000000000000000000000000000000000000000000000000000,EXE/DLL (PE),pe_mz
F:\Users\win10secu3\Documents\File\File096,File096,187180,188899ce3ec824a842b71508e6a2b8fe96bb96d4bd7be338042a88df447f11b2,504B030414000600080000002100D571953EE10100007A090000130008025B436F6E74656E745F54797065735D2E786D6C20,ZIP,zip_pk0304
F:\Users\win10secu3\Documents\File\File097,File097,132678,98758513eab9dec8874b5bbe1c651544721007d344f9d8945c95c76a70a20bf9,FFD9FFE000104A46494600010100000100010000FFDB004300080606070605080707070909080A0C140D0C0B0B0C1912130F,UNKNOWN,
F:\Users\win10secu3\Documents\File\File098,File098,1684054,a920e0ea11d2ba741547e289f88de354c5719366a8b3d32cf37db91cd68bd219,89504E470D0A1A0A0000000D4948445200000388000004EC0806000000C272AC0C0001000049444154789CECFD69AC6DDB75,PNG,png
F:\Users\win10secu3\Documents\File\File099,File099,352,1458551d93f12aeada0bacd52b1e17f75167cc90fc09cf7504cce2b296352f65,0A22312E20496E7374616C6C20616E6420636F6E66696775726520746865206E656365737361727920646570656E64656E63,UNKNOWN,
F:\Users\win10secu3\Documents\File\File100,File100,27963,8d5335dba28ff705ead7a9f4c83872cdb0908e34f21421580a52c2ec8e72e446,504B0304140006000800000021001E27607088010000AE050000130008025B436F6E74656E745F54797065735D2E786D6C20,ZIP,zip_pk0304
F:\Users\win10secu3\Documents\File\File101,File101,12816,655ce7fca0959a0eeb39b41dc7bdf3e094558875fb433067b6abce1be34c7c08,4D5A90000300000004000000FFFF0000B8000000000000004000000000000000000000000000000000000000000000000000,EXE/DLL (PE),pe_mz
F:\Users\win10secu3\Documents\File\File102,File102,196042,6f07fef56af1ab119fa864ceb2d4e47a1877573ad12d4adae77d44e854c19552,52494646574156452D312E360D25E2E3CFD30D0A35392030206F626A203C3C2F4C696E656172697A656420312F4C20313936,WAV/RIFF,wav_riff
F:\Users\win10secu3\Documents\File\File103,File103,7474390,fc04c312670430be2afbd2119e448d49c95d53351777cf308b0f95c94ce254ff,255044462D312E340A25F6E4FCDF0A312030206F626A0A3C3C0A2F54797065202F436174616C6F670A2F56657273696F6E20,PDF,pdf
F:\Users\win10secu3\Documents\File\File104,File104,1286316,b8c95670d177067441851cf45d2da12f39ec89bf3c9e85dea17a531ffadddfee,504B0304140006000800000021002B54510ED9020000A62400001300BA015B436F6E74656E745F54797065735D2E786D6C20,ZIP,zip_pk0304
F:\Users\win10secu3\Documents\File\File105,File105,1426547,67cc5157e5d6ac139820be90071de05cf2d90400bb01f87610ec0b9f1aea9dc2,89504E470D0A1A0A0000000D4948445200000388000004EC0806000000C272AC0C0001000049444154789CECFDF993245B76,PNG,png
F:\Users\win10secu3\Documents\File\File106,File106,28944,f14a00c695926cd69546d07703f863828470524760afbce999abb84a6c13d900,450063006C00690070007300650020005000750062006C006900630020004C006900630065006E007300650020002D002000,UNKNOWN,
F:\Users\win10secu3\Documents\File\File107,File107,142129,9ae9a368cd561264a95abb5e5198f0b449c17afb9eb4eb93352f399978eac44a,FFD8FFE000104A46494600010100000100010000FFDB004300080606070605080707070909080A0C140D0C0B0B0C1912130F,JPEG,jpg
